genome	contig	protein	gene_number	contig_pos_start	contig_pos_end	frame	is_bin	KEGG_score	METABOLIC_score	Pfam_score	dbCAN_score	PHROG_score	FOAM_score	KEGG_alignment_type	METABOLIC_alignment_type	Pfam_alignment_type	dbCAN_alignment_type	PHROG_alignment_type	FOAM_alignment_type	KEGG_hmm_id	METABOLIC_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	PHROG_hmm_id	FOAM_hmm_id	KEGG_evalue	METABOLIC_evalue	Pfam_evalue	dbCAN_evalue	PHROG_evalue	FOAM_evalue	KEGG_coverage_sequence	METABOLIC_coverage_sequence	Pfam_coverage_sequence	dbCAN_coverage_sequence	PHROG_coverage_sequence	FOAM_coverage_sequence	KEGG_coverage_hmm	METABOLIC_coverage_hmm	Pfam_coverage_hmm	dbCAN_coverage_hmm	PHROG_coverage_hmm	FOAM_coverage_hmm	Pfam_V-score	Pfam_VL-score	KEGG_V-score	KEGG_VL-score	PHROG_V-score	PHROG_VL-score	CAMPER_score	CAMPER_alignment_type	CAMPER_hmm_id	CAMPER_evalue	CAMPER_coverage_sequence	CAMPER_coverage_hmm	gene_length_bases	prot_length_AAs	contig_left_end_dist	contig_right_end_dist	contig_left_end_gene_dist	contig_right_end_gene_dist	contig_avg_KEGG_V-score	contig_avg_Pfam_V-score	contig_avg_PHROG_V-score	contig_avg_KEGG_VL-score	contig_avg_Pfam_VL-score	contig_avg_PHROG_VL-score	circular_contig	window_avg_KEGG_VL-score	window_avg_Pfam_VL-score	window_avg_PHROG_VL-score	window_avg_KEGG_V-score	window_avg_Pfam_V-score	window_avg_PHROG_V-score	candidate_region_id	refined_region_id	viral_region_id	step1_seed_strict_wvl	step1_in_candidate_region	step2_passes_vscore_gate	step2_in_refined_core	step3_bridge_ok	step3_in_walkback_extended	step4_in_snapped_region	step5_in_merged_region	KEGG_viral_left_dist	KEGG_viral_right_dist	Pfam_viral_left_dist	Pfam_viral_right_dist	PHROG_viral_left_dist	PHROG_viral_right_dist	KEGG_MGE_left_dist	KEGG_MGE_right_dist	Pfam_MGE_left_dist	Pfam_MGE_right_dist	PHROG_MGE_left_dist	PHROG_MGE_right_dist	KEGG_V-score_left_MGE	KEGG_V-score_right_MGE	KEGG_VL-score_left_MGE	KEGG_VL-score_right_MGE	Pfam_V-score_left_MGE	Pfam_V-score_right_MGE	Pfam_VL-score_left_MGE	Pfam_VL-score_right_MGE	PHROG_V-score_left_MGE	PHROG_V-score_right_MGE	PHROG_VL-score_left_MGE	PHROG_VL-score_right_MGE	LGBM_viral_prob	Viral_Origin_Confidence
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_8	8	7669	7848	-1	false																																																	180	60	7668.0	5160.0	7.0	8.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	4617.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.79297173	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_9	9	7884	8522	-1	false																																																	639	213	7883.0	4486.0	8.0	7.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	4437.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.79297173	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_10	10	8577	9686	-1	false																																																	1110	370	8576.0	3322.0	9.0	6.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	3798.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.77966523	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_11	11	9722	10276	-1	false																																																	555	185	9721.0	2732.0	10.0	5.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	2688.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.77269584	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_12	12	10273	10842	-1	false																																																	570	190	10272.0	2166.0	11.0	4.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	2133.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7569694	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_13	13	10844	11269	-1	false																																																	426	142	10843.0	1739.0	12.0	3.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	1563.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.72450525	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_14	14	11282	11947	-1	false																																																	666	222	11281.0	1061.0	13.0	2.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	1137.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7187879	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_15	15	11948	12418	-1	false																																																	471	157	11947.0	590.0	14.0	1.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	NaN	NaN	471.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.70943844	medium
vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710	vRhyme_unbinned_17__MGr3G3H3I_000000049710_16	16	12460	13008	-1	false			25.968191						full						PF10124.16						1.1e-6						0.4972677595628415						0.31833910034602075				10.0	3.821251432											549	183	12459.0	0.0	15.0	0.0		10.0			3.821251432		false	NaN	3.821251432	NaN	NaN	10.0	NaN	0	0		true	true	true	true	true	true	true	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6283152	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_1	1	84	671	1	false					30.514818						full						phrog_17260						5.8e-8						0.673469387755102						0.7721518987341772														588	196	83.0	12092.0	0.0	19.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	588.0	NaN	588.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7305357	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_2	2	668	1213	1	false	60.459858		42.679546				full		full				K24288		PF13578.13				3.9e-17		1.9e-11				0.7637362637362637		0.6153846153846154				0.5360824742268041		1.0				10.0	3.937166704	10.0	3.657820456									546	182	667.0	11550.0	1.0	18.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0	0		true	true	true	true	true	true	true	false	NaN	NaN	NaN	1293.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.76305956	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_3	3	1210	1956	1	false																																																	747	249	1209.0	10807.0	2.0	17.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0	0		true	true	false	true	true	true	true	false	546.0	NaN	546.0	747.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8627874	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_4	4	1953	2615	1	false			54.783382						full						PF13578.13						3.2e-15						0.5475113122171946						1.0				10.0	3.937166704											663	221	1952.0	10148.0	3.0	16.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0	0		true	true	true	true	true	true	true	false	1293.0	NaN	1293.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5543162	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_5	5	2664	3746	1	false																																																	1083	361	2663.0	9017.0	4.0	15.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0			true	true	false	false	true	false	false	false	1956.0	NaN	663.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8095382	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_6	6	3796	5499	1	false																																																	1704	568	3795.0	7264.0	5.0	14.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0			true	true	false	false	true	false	false	false	3039.0	NaN	1746.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8724155	high
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_7	7	5512	6303	1	false																																																	792	264	5511.0	6460.0	6.0	13.0	10.0	10.0		3.657820456	3.937166704		false	3.657820456	3.937166704	NaN	10.0	10.0	NaN	0			true	true	false	false	true	false	false	false	4743.0	NaN	3450.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.87254673	high
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_8	8	6303	6449	1	false																																																	147	49	6302.0	6314.0	7.0	12.0	10.0	10.0		3.657820456	3.937166704		false	NaN	3.937166704	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	5535.0	NaN	4242.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7939502	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_9	9	6488	6679	1	false																																																	192	64	6487.0	6084.0	8.0	11.0	10.0	10.0		3.657820456	3.937166704		false	NaN	3.937166704	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	5682.0	NaN	4389.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7939502	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_10	10	6764	7123	1	false																																																	360	120	6763.0	5640.0	9.0	10.0	10.0	10.0		3.657820456	3.937166704		false	NaN	3.937166704	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	5874.0	NaN	4581.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.79331875	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_11	11	7399	8718	1	false																																																	1320	440	7398.0	4045.0	10.0	9.0	10.0	10.0		3.657820456	3.937166704		false	NaN	3.937166704	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	6234.0	NaN	4941.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7766118	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_12	12	8718	9875	1	false																																																	1158	386	8717.0	2888.0	11.0	8.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	7554.0	NaN	6261.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7435033	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_13	13	9872	10375	1	false																																																	504	168	9871.0	2388.0	12.0	7.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	8712.0	NaN	7419.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7852549	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_14	14	10548	11018	1	false																																																	471	157	10547.0	1745.0	13.0	6.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	9216.0	NaN	7923.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7873635	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_15	15	11028	11306	1	false																																																	279	93	11027.0	1457.0	14.0	5.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	9687.0	NaN	8394.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7731436	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_16	16	11313	11516	1	false																																																	204	68	11312.0	1247.0	15.0	4.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	9966.0	NaN	8673.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8016499	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_17	17	11513	11818	1	false																																																	306	102	11512.0	945.0	16.0	3.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	10170.0	NaN	8877.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7998988	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_18	18	11815	12372	1	false																																																	558	186	11814.0	391.0	17.0	2.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	10476.0	NaN	9183.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8085775	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_19	19	12372	12527	1	false																																																	156	52	12371.0	236.0	18.0	1.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	11034.0	NaN	9741.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.84619576	medium
vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374	vRhyme_unbinned_18__MGr3G3H3I_000000052374_20	20	12581	12763	1	false																																																	183	61	12580.0	0.0	19.0	0.0	10.0	10.0		3.657820456	3.937166704		false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	11190.0	NaN	9897.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.84619576	medium
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_1	1	1	291	1	false																																																	291	97	0.0	10214.0	0.0	23.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_2	2	523	786	1	false																																																	264	88	522.0	9719.0	1.0	22.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_3	3	773	1117	1	false																																																	345	115	772.0	9388.0	2.0	21.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_4	4	1127	2056	1	false																																																	930	310	1126.0	8449.0	3.0	20.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_5	5	2313	3065	1	false					66.628822						full						phrog_2666						3.3e-19						0.7410358565737052						0.34054054054054056														753	251	2312.0	7440.0	4.0	19.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_6	6	3156	3317	1	false																																																	162	54	3155.0	7188.0	5.0	18.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_7	7	3314	4456	1	false																																																	1143	381	3313.0	6049.0	6.0	17.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_8	8	4460	4675	1	false																																																	216	72	4459.0	5830.0	7.0	16.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_9	9	4690	4785	1	false																																																	96	32	4689.0	5720.0	8.0	15.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_10	10	4789	4938	1	false																																																	150	50	4788.0	5567.0	9.0	14.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_11	11	4935	5297	1	false																																																	363	121	4934.0	5208.0	10.0	13.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_12	12	5315	5473	1	false																																																	159	53	5314.0	5032.0	11.0	12.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_13	13	5473	5565	1	false																																																	93	31	5472.0	4940.0	12.0	11.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512	vRhyme_unbinned_19__MGr3G3H3I_000000052512_14	14	5565	6011	1	false																																																	447	149	5564.0	4494.0	13.0	10.0							false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.41250405	low
